Direction,Year,Country,Religion,Count,Percent,Region,level,countrycode
Incoming,1990,Chad,Christian,20000,24.3,Sub-Saharan Africa,1,148
Incoming,1990,Chad,Hindu,10000,0,Sub-Saharan Africa,1,148
Incoming,1990,Chad,Jew,10000,0,Sub-Saharan Africa,1,148
Incoming,1990,Chad,Muslim,50000,70.7,Sub-Saharan Africa,1,148
Incoming,1990,Chad,Other,10000,4.6,Sub-Saharan Africa,1,148
Incoming,1990,Chad,Unaffiliated,10000,0.4,Sub-Saharan Africa,1,148
Incoming,1990,Chile,All,110000,100,Latin America-Caribbean,1,152
Incoming,1990,Chile,Buddhist,10000,1.2,Latin America-Caribbean,1,152
Incoming,1990,Chile,Christian,80000,78.5,Latin America-Caribbean,1,152
Incoming,1990,Chile,Hindu,10000,0.4,Latin America-Caribbean,1,152
Incoming,1990,Chile,Jew,10000,1.5,Latin America-Caribbean,1,152
Incoming,1990,Chile,Muslim,10000,0.7,Latin America-Caribbean,1,152
Incoming,1990,Chile,Other,10000,3.5,Latin America-Caribbean,1,152
Incoming,1990,Chile,Unaffiliated,20000,14.3,Latin America-Caribbean,1,152
Incoming,1990,China,All,380000,100,Asia-Pacific,1,156
Incoming,1990,China,Buddhist,60000,15,Asia-Pacific,1,156
Incoming,1990,China,Christian,50000,12.7,Asia-Pacific,1,156
Incoming,1990,China,Hindu,10000,0.4,Asia-Pacific,1,156
Incoming,1990,China,Jew,10000,0,Asia-Pacific,1,156
Incoming,1990,China,Muslim,10000,2.1,Asia-Pacific,1,156
Incoming,1990,China,Other,140000,37.3,Asia-Pacific,1,156
Incoming,1990,China,Unaffiliated,120000,32.6,Asia-Pacific,1,156
Incoming,1990,Colombia,All,100000,100,Latin America-Caribbean,1,170
Incoming,1990,Colombia,Buddhist,10000,1.3,Latin America-Caribbean,1,170
Incoming,1990,Colombia,Christian,80000,80.5,Latin America-Caribbean,1,170
Incoming,1990,Colombia,Hindu,10000,0.3,Latin America-Caribbean,1,170
Incoming,1990,Colombia,Jew,10000,1.5,Latin America-Caribbean,1,170
Incoming,1990,Colombia,Muslim,10000,1.1,Latin America-Caribbean,1,170
Incoming,1990,Colombia,Other,10000,2.9,Latin America-Caribbean,1,170
Incoming,1990,Colombia,Unaffiliated,10000,12.4,Latin America-Caribbean,1,170
Incoming,1990,Comoros,All,10000,100,Sub-Saharan Africa,1,174
Incoming,1990,Comoros,Buddhist,10000,0,Sub-Saharan Africa,1,174
Incoming,1990,Comoros,Christian,10000,28.5,Sub-Saharan Africa,1,174
Incoming,1990,Comoros,Hindu,10000,0,Sub-Saharan Africa,1,174
Incoming,1990,Comoros,Jew,10000,0,Sub-Saharan Africa,1,174
Incoming,1990,Comoros,Muslim,10000,64.4,Sub-Saharan Africa,1,174
Incoming,1990,Comoros,Other,10000,6.5,Sub-Saharan Africa,1,174
Incoming,1990,Comoros,Unaffiliated,10000,0.6,Sub-Saharan Africa,1,174
Incoming,1990,Mayotte,All,20000,100,Sub-Saharan Africa,1,175
Incoming,1990,Mayotte,Buddhist,10000,0,Sub-Saharan Africa,1,175
Incoming,1990,Mayotte,Christian,10000,14.8,Sub-Saharan Africa,1,175
Incoming,1990,Mayotte,Hindu,10000,0,Sub-Saharan Africa,1,175
Incoming,1990,Mayotte,Jew,10000,0,Sub-Saharan Africa,1,175
Incoming,1990,Mayotte,Muslim,10000,82.6,Sub-Saharan Africa,1,175
Incoming,1990,Mayotte,Other,10000,2.2,Sub-Saharan Africa,1,175
Incoming,1990,Mayotte,Unaffiliated,10000,0.3,Sub-Saharan Africa,1,175
Incoming,1990,Republic of the Congo,All,130000,100,Sub-Saharan Africa,1,178
Incoming,1990,Republic of the Congo,Buddhist,10000,0.1,Sub-Saharan Africa,1,178
Incoming,1990,Republic of the Congo,Christian,100000,78.4,Sub-Saharan Africa,1,178
Incoming,1990,Republic of the Congo,Hindu,10000,0,Sub-Saharan Africa,1,178
Incoming,1990,Republic of the Congo,Jew,10000,0.1,Sub-Saharan Africa,1,178
Incoming,1990,Republic of the Congo,Muslim,20000,14.2,Sub-Saharan Africa,1,178
Incoming,1990,Republic of the Congo,Other,10000,2.8,Sub-Saharan Africa,1,178
Incoming,1990,Republic of the Congo,Unaffiliated,10000,4.4,Sub-Saharan Africa,1,178
Incoming,1990,Democratic Republic of the Congo,All,750000,100,Sub-Saharan Africa,1,180
Incoming,1990,Democratic Republic of the Congo,Buddhist,10000,0,Sub-Saharan Africa,1,180
Incoming,1990,Democratic Republic of the Congo,Christian,560000,73.8,Sub-Saharan Africa,1,180
Incoming,1990,Democratic Republic of the Congo,Hindu,10000,0,Sub-Saharan Africa,1,180
Incoming,1990,Democratic Republic of the Congo,Jew,10000,0,Sub-Saharan Africa,1,180
Incoming,1990,Democratic Republic of the Congo,Muslim,90000,12,Sub-Saharan Africa,1,180
Incoming,1990,Democratic Republic of the Congo,Other,40000,5.6,Sub-Saharan Africa,1,180
Incoming,1990,Democratic Republic of the Congo,Unaffiliated,60000,8.6,Sub-Saharan Africa,1,180
Incoming,1990,Cook Islands,All,10000,100,Asia-Pacific,1,184
Incoming,1990,Cook Islands,Buddhist,10000,1.7,Asia-Pacific,1,184
Incoming,1990,Cook Islands,Christian,10000,80.3,Asia-Pacific,1,184
Incoming,1990,Cook Islands,Hindu,10000,2.2,Asia-Pacific,1,184
Incoming,1990,Cook Islands,Jew,10000,0.4,Asia-Pacific,1,184
Incoming,1990,Cook Islands,Muslim,10000,1.6,Asia-Pacific,1,184
Incoming,1990,Cook Islands,Other,10000,0.5,Asia-Pacific,1,184
Incoming,1990,Cook Islands,Unaffiliated,10000,13,Asia-Pacific,1,184
Incoming,1990,Costa Rica,All,420000,100,Latin America-Caribbean,1,188
Incoming,1990,Costa Rica,Buddhist,10000,0.7,Latin America-Caribbean,1,188
Incoming,1990,Costa Rica,Christian,350000,82.8,Latin America-Caribbean,1,188
Incoming,1990,Costa Rica,Hindu,10000,0.1,Latin America-Caribbean,1,188
Incoming,1990,Costa Rica,Jew,10000,0.7,Latin America-Caribbean,1,188
Incoming,1990,Costa Rica,Muslim,10000,0.3,Latin America-Caribbean,1,188
Incoming,1990,Costa Rica,Other,10000,2.4,Latin America-Caribbean,1,188
Incoming,1990,Costa Rica,Unaffiliated,50000,13,Latin America-Caribbean,1,188
Incoming,1990,Croatia,All,480000,100,Europe,1,191
Incoming,1990,Croatia,Buddhist,10000,0.1,Europe,1,191
Incoming,1990,Croatia,Christian,350000,73.4,Europe,1,191
Incoming,1990,Croatia,Hindu,10000,0,Europe,1,191
Incoming,1990,Croatia,Jew,10000,0.1,Europe,1,191
Incoming,1990,Croatia,Muslim,20000,4.3,Europe,1,191
Incoming,1990,Croatia,Other,10000,0.1,Europe,1,191
Incoming,1990,Croatia,Unaffiliated,110000,22.1,Europe,1,191
Incoming,1990,Cuba,All,30000,100,Latin America-Caribbean,1,192
Incoming,1990,Cuba,Buddhist,10000,1,Latin America-Caribbean,1,192
Incoming,1990,Cuba,Christian,30000,74.1,Latin America-Caribbean,1,192
Incoming,1990,Cuba,Hindu,10000,0.3,Latin America-Caribbean,1,192
Incoming,1990,Cuba,Jew,10000,2,Latin America-Caribbean,1,192
Incoming,1990,Cuba,Muslim,10000,2,Latin America-Caribbean,1,192
Incoming,1990,Cuba,Other,10000,1.6,Latin America-Caribbean,1,192
Incoming,1990,Cuba,Unaffiliated,10000,18.9,Latin America-Caribbean,1,192
Incoming,1990,Cyprus,All,40000,100,Asia-Pacific,1,196
Incoming,1990,Cyprus,Buddhist,10000,3.9,Asia-Pacific,1,196
Incoming,1990,Cyprus,Christian,40000,80.3,Asia-Pacific,1,196
Incoming,1990,Cyprus,Hindu,10000,1.7,Asia-Pacific,1,196
Incoming,1990,Cyprus,Jew,10000,0.4,Asia-Pacific,1,196
Incoming,1990,Cyprus,Muslim,10000,5.8,Asia-Pacific,1,196
Incoming,1990,Cyprus,Other,10000,0.4,Asia-Pacific,1,196
Incoming,1990,Cyprus,Unaffiliated,10000,7.7,Asia-Pacific,1,196
Incoming,1990,Czech Republic,All,110000,100,Europe,1,203
Incoming,1990,Czech Republic,Buddhist,10000,1.3,Europe,1,203
Incoming,1990,Czech Republic,Christian,50000,48.8,Europe,1,203
Incoming,1990,Czech Republic,Hindu,10000,0.2,Europe,1,203
Incoming,1990,Czech Republic,Jew,10000,0.5,Europe,1,203
Incoming,1990,Czech Republic,Muslim,10000,2.6,Europe,1,203
Incoming,1990,Czech Republic,Other,10000,2.1,Europe,1,203
Incoming,1990,Czech Republic,Unaffiliated,50000,44.6,Europe,1,203
Incoming,1990,Benin,All,80000,100,Sub-Saharan Africa,1,204
Incoming,1990,Benin,Buddhist,10000,0,Sub-Saharan Africa,1,204
Incoming,1990,Benin,Christian,30000,33.3,Sub-Saharan Africa,1,204
Incoming,1990,Benin,Hindu,10000,0,Sub-Saharan Africa,1,204
Incoming,1990,Benin,Jew,10000,0,Sub-Saharan Africa,1,204
Incoming,1990,Benin,Muslim,40000,54.8,Sub-Saharan Africa,1,204
Incoming,1990,Benin,Other,10000,8,Sub-Saharan Africa,1,204
Incoming,1990,Benin,Unaffiliated,10000,3.8,Sub-Saharan Africa,1,204
Incoming,1990,Denmark,All,240000,100,Europe,1,208
Incoming,1990,Denmark,Buddhist,10000,3.3,Europe,1,208
Incoming,1990,Denmark,Christian,100000,42.3,Europe,1,208
Incoming,1990,Denmark,Hindu,10000,1.2,Europe,1,208
Incoming,1990,Denmark,Jew,10000,0.9,Europe,1,208
Incoming,1990,Denmark,Muslim,50000,22.3,Europe,1,208
Incoming,1990,Denmark,Other,10000,1.5,Europe,1,208
Incoming,1990,Denmark,Unaffiliated,70000,28.5,Europe,1,208
Incoming,1990,Dominica,All,10000,100,Latin America-Caribbean,1,212
Incoming,1990,Dominica,Buddhist,10000,0.8,Latin America-Caribbean,1,212
Incoming,1990,Dominica,Christian,10000,69.6,Latin America-Caribbean,1,212
Incoming,1990,Dominica,Hindu,10000,0.7,Latin America-Caribbean,1,212
Incoming,1990,Dominica,Jew,10000,1.1,Latin America-Caribbean,1,212
Incoming,1990,Dominica,Muslim,10000,1.5,Latin America-Caribbean,1,212
Incoming,1990,Dominica,Other,10000,4.7,Latin America-Caribbean,1,212
Incoming,1990,Dominica,Unaffiliated,10000,21.3,Latin America-Caribbean,1,212
Incoming,1990,Dominican Republic,All,290000,100,Latin America-Caribbean,1,214
Incoming,1990,Dominican Republic,Buddhist,10000,1,Latin America-Caribbean,1,214
Incoming,1990,Dominican Republic,Christian,230000,79,Latin America-Caribbean,1,214
Incoming,1990,Dominican Republic,Hindu,10000,0.2,Latin America-Caribbean,1,214
Incoming,1990,Dominican Republic,Jew,10000,1.4,Latin America-Caribbean,1,214
Incoming,1990,Dominican Republic,Muslim,10000,0.7,Latin America-Caribbean,1,214
Incoming,1990,Dominican Republic,Other,10000,3.3,Latin America-Caribbean,1,214
Incoming,1990,Dominican Republic,Unaffiliated,40000,14.4,Latin America-Caribbean,1,214
Incoming,1990,Ecuador,All,80000,100,Latin America-Caribbean,1,218
Incoming,1990,Ecuador,Buddhist,10000,1.1,Latin America-Caribbean,1,218
Incoming,1990,Ecuador,Christian,60000,80.8,Latin America-Caribbean,1,218
Incoming,1990,Ecuador,Hindu,10000,0.4,Latin America-Caribbean,1,218
Incoming,1990,Ecuador,Jew,10000,1.8,Latin America-Caribbean,1,218
Incoming,1990,Ecuador,Muslim,10000,0.8,Latin America-Caribbean,1,218
Incoming,1990,Ecuador,Other,10000,2.6,Latin America-Caribbean,1,218
Incoming,1990,Ecuador,Unaffiliated,10000,12.5,Latin America-Caribbean,1,218
Incoming,1990,El Salvador,All,50000,100,Latin America-Caribbean,1,222
Incoming,1990,El Salvador,Buddhist,10000,1.1,Latin America-Caribbean,1,222
Incoming,1990,El Salvador,Christian,40000,79.6,Latin America-Caribbean,1,222
Incoming,1990,El Salvador,Hindu,10000,0.4,Latin America-Caribbean,1,222
Incoming,1990,El Salvador,Jew,10000,1.7,Latin America-Caribbean,1,222
Incoming,1990,El Salvador,Muslim,10000,0.6,Latin America-Caribbean,1,222
Incoming,1990,El Salvador,Other,10000,3.2,Latin America-Caribbean,1,222
Incoming,1990,El Salvador,Unaffiliated,10000,13.3,Latin America-Caribbean,1,222
Incoming,1990,Equatorial Guinea,All,10000,100,Sub-Saharan Africa,1,226
Incoming,1990,Equatorial Guinea,Buddhist,10000,0.4,Sub-Saharan Africa,1,226
Incoming,1990,Equatorial Guinea,Christian,10000,76.7,Sub-Saharan Africa,1,226
Incoming,1990,Equatorial Guinea,Hindu,10000,0,Sub-Saharan Africa,1,226
Incoming,1990,Equatorial Guinea,Jew,10000,0.5,Sub-Saharan Africa,1,226
Incoming,1990,Equatorial Guinea,Muslim,10000,6.9,Sub-Saharan Africa,1,226
Incoming,1990,Equatorial Guinea,Other,10000,2,Sub-Saharan Africa,1,226
Incoming,1990,Equatorial Guinea,Unaffiliated,10000,13.5,Sub-Saharan Africa,1,226
Incoming,1990,Ethiopia,All,1160000,100,Sub-Saharan Africa,1,231
Incoming,1990,Ethiopia,Buddhist,10000,0,Sub-Saharan Africa,1,231
Incoming,1990,Ethiopia,Christian,670000,58.4,Sub-Saharan Africa,1,231
Incoming,1990,Ethiopia,Hindu,10000,0,Sub-Saharan Africa,1,231
Incoming,1990,Ethiopia,Jew,10000,0,Sub-Saharan Africa,1,231
Incoming,1990,Ethiopia,Muslim,430000,36.8,Sub-Saharan Africa,1,231
Incoming,1990,Ethiopia,Other,30000,2.6,Sub-Saharan Africa,1,231
Incoming,1990,Ethiopia,Unaffiliated,30000,2.2,Sub-Saharan Africa,1,231
Incoming,1990,Eritrea,All,10000,100,Sub-Saharan Africa,1,232
Incoming,1990,Eritrea,Buddhist,10000,0,Sub-Saharan Africa,1,232
Incoming,1990,Eritrea,Christian,10000,76,Sub-Saharan Africa,1,232
Incoming,1990,Eritrea,Hindu,10000,0.1,Sub-Saharan Africa,1,232
Incoming,1990,Eritrea,Jew,10000,0,Sub-Saharan Africa,1,232
Incoming,1990,Eritrea,Muslim,10000,18,Sub-Saharan Africa,1,232
Incoming,1990,Eritrea,Other,10000,2.1,Sub-Saharan Africa,1,232
Incoming,1990,Eritrea,Unaffiliated,10000,3.7,Sub-Saharan Africa,1,232
Incoming,1990,Estonia,All,380000,100,Europe,1,233
Incoming,1990,Estonia,Buddhist,10000,0.1,Europe,1,233
Incoming,1990,Estonia,Christian,210000,55.8,Europe,1,233
Incoming,1990,Estonia,Hindu,10000,0,Europe,1,233
Incoming,1990,Estonia,Jew,10000,0.3,Europe,1,233
Incoming,1990,Estonia,Muslim,10000,3.7,Europe,1,233
Incoming,1990,Estonia,Other,10000,0.1,Europe,1,233
Incoming,1990,Estonia,Unaffiliated,150000,40,Europe,1,233
Incoming,1990,Faeroe Islands,All,10000,100,Europe,1,234
Incoming,1990,Faeroe Islands,Buddhist,10000,0.9,Europe,1,234
Incoming,1990,Faeroe Islands,Christian,10000,55.8,Europe,1,234
Incoming,1990,Faeroe Islands,Hindu,10000,0.7,Europe,1,234
Incoming,1990,Faeroe Islands,Jew,10000,0.4,Europe,1,234
Incoming,1990,Faeroe Islands,Muslim,10000,4.4,Europe,1,234
Incoming,1990,Faeroe Islands,Other,10000,0.9,Europe,1,234
Incoming,1990,Faeroe Islands,Unaffiliated,10000,36.9,Europe,1,234
Incoming,1990,Falkland Islands,All,10000,100,Latin America-Caribbean,1,238
Incoming,1990,Falkland Islands,Buddhist,10000,1.4,Latin America-Caribbean,1,238
Incoming,1990,Falkland Islands,Christian,10000,60.5,Latin America-Caribbean,1,238
Incoming,1990,Falkland Islands,Hindu,10000,1.4,Latin America-Caribbean,1,238
Incoming,1990,Falkland Islands,Jew,10000,1.2,Latin America-Caribbean,1,238
Incoming,1990,Falkland Islands,Muslim,10000,4.2,Latin America-Caribbean,1,238
Incoming,1990,Falkland Islands,Other,10000,2.2,Latin America-Caribbean,1,238
Incoming,1990,Falkland Islands,Unaffiliated,10000,29.1,Latin America-Caribbean,1,238
Incoming,1990,Fiji,All,10000,100,Asia-Pacific,1,242
Incoming,1990,Fiji,Buddhist,10000,3.6,Asia-Pacific,1,242
Incoming,1990,Fiji,Christian,10000,53.9,Asia-Pacific,1,242
Incoming,1990,Fiji,Hindu,10000,8.6,Asia-Pacific,1,242
Incoming,1990,Fiji,Jew,10000,0.7,Asia-Pacific,1,242
Incoming,1990,Fiji,Muslim,10000,18.6,Asia-Pacific,1,242
Incoming,1990,Fiji,Other,10000,1.5,Asia-Pacific,1,242
Incoming,1990,Fiji,Unaffiliated,10000,13.1,Asia-Pacific,1,242
Incoming,1990,Finland,All,60000,100,Europe,1,246
Incoming,1990,Finland,Buddhist,10000,2.3,Europe,1,246
Incoming,1990,Finland,Christian,30000,51.5,Europe,1,246
Incoming,1990,Finland,Hindu,10000,0.7,Europe,1,246
Incoming,1990,Finland,Jew,10000,0.8,Europe,1,246
Incoming,1990,Finland,Muslim,10000,6.1,Europe,1,246
Incoming,1990,Finland,Other,10000,1.2,Europe,1,246
Incoming,1990,Finland,Unaffiliated,20000,37.3,Europe,1,246
Incoming,1990,France,All,5900000,100,Europe,1,250
Incoming,1990,France,Buddhist,150000,2.5,Europe,1,250
Incoming,1990,France,Christian,2670000,45.3,Europe,1,250
Incoming,1990,France,Hindu,40000,0.7,Europe,1,250
Incoming,1990,France,Jew,50000,0.8,Europe,1,250
Incoming,1990,France,Muslim,1510000,25.5,Europe,1,250
Incoming,1990,France,Other,40000,0.7,Europe,1,250
Incoming,1990,France,Unaffiliated,1440000,24.5,Europe,1,250
Incoming,1990,French Guiana,All,60000,100,Latin America-Caribbean,1,254
Incoming,1990,French Guiana,Buddhist,10000,1.8,Latin America-Caribbean,1,254
Incoming,1990,French Guiana,Christian,50000,77.7,Latin America-Caribbean,1,254
Incoming,1990,French Guiana,Hindu,10000,0.1,Latin America-Caribbean,1,254
Incoming,1990,French Guiana,Jew,10000,0.8,Latin America-Caribbean,1,254
Incoming,1990,French Guiana,Muslim,10000,0.8,Latin America-Caribbean,1,254
Incoming,1990,French Guiana,Other,10000,4.1,Latin America-Caribbean,1,254
Incoming,1990,French Guiana,Unaffiliated,10000,14.7,Latin America-Caribbean,1,254
Incoming,1990,French Polynesia,All,30000,100,Asia-Pacific,1,258
Incoming,1990,French Polynesia,Buddhist,10000,1.6,Asia-Pacific,1,258
Incoming,1990,French Polynesia,Christian,20000,63.6,Asia-Pacific,1,258
Incoming,1990,French Polynesia,Hindu,10000,1.2,Asia-Pacific,1,258
Incoming,1990,French Polynesia,Jew,10000,1.1,Asia-Pacific,1,258
Incoming,1990,French Polynesia,Muslim,10000,3.1,Asia-Pacific,1,258
Incoming,1990,French Polynesia,Other,10000,0.9,Asia-Pacific,1,258
Incoming,1990,French Polynesia,Unaffiliated,10000,28.5,Asia-Pacific,1,258
Incoming,1990,Djibouti,All,120000,100,Sub-Saharan Africa,1,262
Incoming,1990,Djibouti,Buddhist,10000,0,Sub-Saharan Africa,1,262
Incoming,1990,Djibouti,Christian,20000,16.1,Sub-Saharan Africa,1,262
Incoming,1990,Djibouti,Hindu,10000,0,Sub-Saharan Africa,1,262
Incoming,1990,Djibouti,Jew,10000,0,Sub-Saharan Africa,1,262
Incoming,1990,Djibouti,Muslim,100000,81.1,Sub-Saharan Africa,1,262
Incoming,1990,Djibouti,Other,10000,2.5,Sub-Saharan Africa,1,262
Incoming,1990,Djibouti,Unaffiliated,10000,0.2,Sub-Saharan Africa,1,262
Incoming,1990,Gabon,All,130000,100,Sub-Saharan Africa,1,266
Incoming,1990,Gabon,Buddhist,10000,0.1,Sub-Saharan Africa,1,266
Incoming,1990,Gabon,Christian,70000,55.7,Sub-Saharan Africa,1,266
Incoming,1990,Gabon,Hindu,10000,0,Sub-Saharan Africa,1,266
Incoming,1990,Gabon,Jew,10000,0,Sub-Saharan Africa,1,266
Incoming,1990,Gabon,Muslim,40000,32.1,Sub-Saharan Africa,1,266
Incoming,1990,Gabon,Other,10000,7.4,Sub-Saharan Africa,1,266
Incoming,1990,Gabon,Unaffiliated,10000,4.7,Sub-Saharan Africa,1,266
Incoming,1990,Georgia,All,300000,100,Europe,1,268
Incoming,1990,Georgia,Buddhist,10000,0.2,Europe,1,268
Incoming,1990,Georgia,Christian,240000,77.7,Europe,1,268
Incoming,1990,Georgia,Hindu,10000,0.1,Europe,1,268
Incoming,1990,Georgia,Jew,10000,3.8,Europe,1,268
Incoming,1990,Georgia,Muslim,30000,9,Europe,1,268
Incoming,1990,Georgia,Other,10000,0.3,Europe,1,268
Incoming,1990,Georgia,Unaffiliated,30000,8.9,Europe,1,268
Incoming,1990,Gambia,All,120000,100,Sub-Saharan Africa,1,270
Incoming,1990,Gambia,Buddhist,10000,0,Sub-Saharan Africa,1,270
Incoming,1990,Gambia,Christian,20000,13.2,Sub-Saharan Africa,1,270
Incoming,1990,Gambia,Hindu,10000,0,Sub-Saharan Africa,1,270
Incoming,1990,Gambia,Jew,10000,0,Sub-Saharan Africa,1,270
Incoming,1990,Gambia,Muslim,100000,84.4,Sub-Saharan Africa,1,270
Incoming,1990,Gambia,Other,10000,2,Sub-Saharan Africa,1,270
Incoming,1990,Gambia,Unaffiliated,10000,0.4,Sub-Saharan Africa,1,270
Incoming,1990,Palestinian territories,All,290000,100,Middle East-North Africa,1,275
Incoming,1990,Palestinian territories,Buddhist,10000,0.1,Middle East-North Africa,1,275
Incoming,1990,Palestinian territories,Christian,10000,5.2,Middle East-North Africa,1,275
Incoming,1990,Palestinian territories,Hindu,10000,0,Middle East-North Africa,1,275
Incoming,1990,Palestinian territories,Jew,80000,28,Middle East-North Africa,1,275
Incoming,1990,Palestinian territories,Muslim,190000,65.3,Middle East-North Africa,1,275
Incoming,1990,Palestinian territories,Other,10000,0.1,Middle East-North Africa,1,275
Incoming,1990,Palestinian territories,Unaffiliated,10000,1.2,Middle East-North Africa,1,275
Incoming,1990,Germany,All,5940000,100,Europe,1,276
Incoming,1990,Germany,Buddhist,80000,1.4,Europe,1,276
Incoming,1990,Germany,Christian,2820000,47.6,Europe,1,276
Incoming,1990,Germany,Hindu,20000,0.4,Europe,1,276
Incoming,1990,Germany,Jew,30000,0.5,Europe,1,276
Incoming,1990,Germany,Muslim,1780000,30,Europe,1,276
Incoming,1990,Germany,Other,60000,1.1,Europe,1,276
Incoming,1990,Germany,Unaffiliated,1140000,19.2,Europe,1,276
Incoming,1990,Ghana,All,160000,100,Sub-Saharan Africa,1,288
Incoming,1990,Ghana,Buddhist,10000,0.1,Sub-Saharan Africa,1,288
Incoming,1990,Ghana,Christian,90000,53.3,Sub-Saharan Africa,1,288
Incoming,1990,Ghana,Hindu,10000,0.1,Sub-Saharan Africa,1,288
Incoming,1990,Ghana,Jew,10000,0,Sub-Saharan Africa,1,288
Incoming,1990,Ghana,Muslim,60000,34.8,Sub-Saharan Africa,1,288
Incoming,1990,Ghana,Other,10000,7.5,Sub-Saharan Africa,1,288
Incoming,1990,Ghana,Unaffiliated,10000,4.2,Sub-Saharan Africa,1,288
Incoming,1990,Gibraltar,All,10000,100,Europe,1,292
Incoming,1990,Gibraltar,Buddhist,10000,0.3,Europe,1,292
Incoming,1990,Gibraltar,Christian,10000,48.1,Europe,1,292
Incoming,1990,Gibraltar,Hindu,10000,0.9,Europe,1,292
Incoming,1990,Gibraltar,Jew,10000,0.9,Europe,1,292
Incoming,1990,Gibraltar,Muslim,10000,24.3,Europe,1,292
Incoming,1990,Gibraltar,Other,10000,0.5,Europe,1,292
Incoming,1990,Gibraltar,Unaffiliated,10000,25.2,Europe,1,292
Incoming,1990,Kiribati,All,10000,100,Asia-Pacific,1,296
Incoming,1990,Kiribati,Buddhist,10000,1.8,Asia-Pacific,1,296
Incoming,1990,Kiribati,Christian,10000,80.2,Asia-Pacific,1,296
Incoming,1990,Kiribati,Hindu,10000,2.2,Asia-Pacific,1,296
Incoming,1990,Kiribati,Jew,10000,0.4,Asia-Pacific,1,296
Incoming,1990,Kiribati,Muslim,10000,1.6,Asia-Pacific,1,296
Incoming,1990,Kiribati,Other,10000,0.4,Asia-Pacific,1,296
Incoming,1990,Kiribati,Unaffiliated,10000,13.2,Asia-Pacific,1,296
Incoming,1990,Greece,All,620000,100,Europe,1,300
